company_name_short,review,topic,prob,review_en,sentiment,topic_name
Porsche,"Alle Teammitglieder waren gleichberechtigt, offene Feedback-Kultur.",1,0.9791541377322959,"All team members were equal, open feedback culture.",1,teams_zusammenhalt
Porsche,Frauen haben es hinsichtlich Bewerbungen/Entwicklungsmöglichkeiten im Unternehmen nicht selten einfacher als Männer.,4,1.0,Women often have it easier than men in terms of job applications/development opportunities in the company.,1,homeoffice_möglich
Porsche,"Grundsätzlich da, wie überall aber noch ausbaufähig, was Frauen in Führungspositionen angeht. Hier wird jedoch wirklich spezifisch gefördert.",4,1.0,"In principle, however, as everywhere it is still expandable, as far as women in managerial positions are concerned.",1,homeoffice_möglich
Mercedes-Benz,"Zwischen wem? Mann und Frau? Alt und Jung? Kooperativ und Individualist? Auf dem Papier haben alle die gleichen Rechte, aber ich hab den Eindruck dass männlich, jung und laut oft weiblich, Mutter und still sticht.",4,1.0,"Between whom? Man and woman? Old and young? Cooperative and individualist? On paper all have the same rights, but I have the impression that male, young and loud often female, mother and silent stings.",0,homeoffice_möglich
Porsche,"Wie für eine IT-Beratung zu erwarten, ist die Frauenquote recht niedrig - generell und auch in Führungspositionen. Diversity spielt allerdings bei MHP eine immer wichtigere Rolle. Der Umgang mit Mutterschutz und Elternzeit ist vorbildlich.",4,1.0,"As can be expected for IT consulting, the proportion of women is quite low - in general and also in management positions. However, diversity plays an increasingly important role at MHP. Dealing with maternity and parental leave is exemplary.",1,homeoffice_möglich
Porsche,Zwischen Männern und Frauen wenig Unterschiede,4,1.0,There is little difference between men and women,0,homeoffice_möglich
Mercedes-Benz,Frauen und Männer werden gleichermaßen behandelt. Bei Führungspositionen wird nicht zwischen den zwei Geschlechtern Unterschieden. Das GTC hat sogut wie in jedem Bereich alle Geschlechter Vertreten,4,1.0,"Women and men are treated equally. For executive positions, there are no differences between the two sexes. The GTC has represented all the sexes as well as in each area.",1,homeoffice_möglich
Bosch,Es gibt auch weibliche Vorgesetzte in den Fachgruppen.,4,1.0,There are also female supervisors in the sections.,1,homeoffice_möglich
Porsche,"Die Frauenquote in der Beratung speziell bei uns ist in den letzten Jahren stark gestiegen. Das liegt zum Teil an vielen Innovationen zum Beispiel bei der Rückkehr nach Elternzeit. Auch viele Initiativen wie die jüngste ""diversity@CO"" (woman@CO) helfen uns dabei, unsere Werte und den respektvollen Umgang mit- und untereinander zu bewahren. Hierfür wurde eigens für die Frauen im Unternehmen eine Vertrauensperson ernannt. In regelmäßigen Meetings findet ein Austausch der weiblichen Mitarbeiter statt.",4,1.0,"The percentage of women in counselling, especially with us, has increased significantly in recent years. This is partly due to many innovations, for example when returning to parental leave. Many initiatives, such as the youngest ""diversity@CO"" (woman@CO), also help us to preserve our values and respectful relations with and among each other. For this purpose, a trusted person was appointed specifically for women in the company. In regular meetings, an exchange of female employees takes place.",1,homeoffice_möglich
Porsche,"Ja, im IT-Umfeld gibt es einfach noch mehr Männer als Frauen. Dennoch wird viel wert auf „Diversity“ gelegt. Ich habe es selten erlebt, wie internationale Teams so nahtlos zusammenarbeiten. Wichtige Meetings werden auf Englisch gehalten, damit alle Kollegen sie verstehen. Es könnten noch mehr Frauen in der Führungsmannschaft sein, aber das ist nur ein kleiner Wermutstropfen.",4,1.0,"Yes, in the IT environment there are just more men than women. Nevertheless, much is put on diversity. I have rarely experienced how international teams work together so seamlessly. Important meetings are held in English so that all colleagues understand them. There could be more women in the management team, but that's just a small drop of wormwood.",1,homeoffice_möglich
Porsche,"Beratung und Frauenquote lässt sich leider Immer noch nicht besonders gut kombinieren. Frauenanteil im Business Services Bereich sehr hoch, in der Beratung noch ausbaufähig. Generell sehr homogene Belegschaft. Bewusstsein und Motivation für Diversity in der Belegschaft aber da und auch sehr durch das Unternehmen getrieben, bspw. Durch internen Frauennetzwerk oder Diversity Classes.",4,1.0,"Unfortunately, advice and women's quota can still not be combined very well. Women's share in the business services sector is very high, in the consulting sector still expandable. Generally very homogeneous workforce. Awareness and motivation for diversity in the workforce but also very driven by the company, e.g. through internal women's network or diversity classes.",1,homeoffice_möglich
Porsche,Kein Respekt für Frauen,4,1.0,No respect for women,0,homeoffice_möglich
LVMH,Leider ist das nicht der Fall. Lieblingskollegen (die einschleimen) bekommen natürlich alles wie z.b. Urlaub während alle anderen Mitarbeiter Urlaubssperre haben verstehe dieses unfaire Verhalten nicht. Manche werden während der Krankheit mit Atest mega unter druck gesetzt andere wiederum bei reagiert die vorgesetzte nicht drauf.,6,0.7956577687843867,"Unfortunately, this is not the case. Of course, favorite colleagues (who smudge) get everything like vacations while all other employees have a holiday lock does not understand this unfair behavior. Some are pressured during the illness with Atest mega others in turn when the superior does not respond on it.",0,frauen_männer_führungspositionen
Bosch,In puncto Diversität ändert sich bei der Stiftung vieles spürbar zum Positiven. Es dürfte etwas mehr Männer geben.,4,0.8303753897219265,"In terms of diversity, much of the Foundation's work changes noticeably to the positive. There should be a little more men.",1,homeoffice_möglich
Porsche,Männer werden besser bezahlt,4,0.7744095454714965,Men get better pay,0,homeoffice_möglich
Bosch,Männerladen.,4,1.0,Men's shop.,0,homeoffice_möglich
Porsche,"Diversity schön und gut, aber künstlich Frauen in Management Positionen zu bringen dient mehr dem äußeren Schein. Frauenquote lässt grüßen.",4,0.8951890066913588,"Diversity beautiful and good, but artificial women in management positions serves more the outward appearance. Women quota sends greetings.",1,homeoffice_möglich
Porsche,Frauenpower wird geschätzt. Ambitionierte Männer ebenso.,4,1.0,"Women's power is appreciated, ambitious men as well.",1,homeoffice_möglich
Porsche,Frauenpower wird hoch geschätzt! Ambitionierte Männer gleichermaßen!,4,0.43122870195075835,Women's power is highly appreciated! Ambitious men alike!,1,homeoffice_möglich
Porsche,Vorgesetzte leben im Schlaraffenland und machen ihre Untergebenen kaputt,6,0.8965953873312306,The superiors live in the Schlaraffenland and destroy their subordinates,0,frauen_männer_führungspositionen
Bosch,"Zu Frauen ist man generell netter, ja kein Wunder wenn der überwiegende Teil der Mann(!)schaft dicke E..r hat.",4,1.0,"To women you are generally nicer, yes no wonder if the majority of the men(!) have thick E..r.",1,homeoffice_möglich
Porsche,Bei dem Anteil an Männern in der IT - nachvollziehbar - keine paritätische Besetzung. Aber bei gleicher Arbeitsqualität keine Nachteile.,4,0.9499388735128265,With the proportion of men in IT - comprehensible - no parity occupation. But with the same quality of work no disadvantages.,1,homeoffice_möglich
Bosch,Schwierig... Frauen haben es leider immernoch sehr schwer! (Selbst keine Frau),4,0.3685683007163098,Difficult... Women still have it very difficult! (Even no woman),0,homeoffice_möglich
Bosch,Gegeben - egal ob Geschlecht oder Nationalität,4,1.0,Given - whether gender or nationality,1,homeoffice_möglich
Porsche,"Gut, Frauen haben meiner Meinung nach sogar bessere Chancen. Es gibt viele Deutsche, die sich zwar den ein oder anderen dummen Spruch anhören müssen, aber ist eher lustig gemeint und wer Spaß versteht, den wird das nicht stören!",4,0.4681272085852283,"In my opinion, women have even better chances. There are many Germans who have to listen to one or the other stupid saying, but is meant rather funny and who understands fun will not disturb that!",1,homeoffice_möglich
Porsche,"Ein von Männern dominierter Clan. Einige wenige weibliche Kollegen haben es an die Spitze geschafft, aber in den letzten Jahren ist wenig oder keine Bewegung zu erwarten.",4,1.0,"A male-dominated clan. A few female colleagues have made it to the top, but in recent years little or no movement can be expected.",0,homeoffice_möglich
Porsche,"Frauen sind immer öfters auch in Führungspostionen zu finden und werden ebenso gefördert, wie Männer, wenn Sie entsprechend qualifiziert und engagiert sind.",4,1.0,Women are more and more often also found in leadership posts and are promoted as well as men if you are appropriately qualified and engaged.,1,homeoffice_möglich
Porsche,Würde mir eine höhere Bewerberquote bei Frau wünschen.,4,1.0,I'd like to see a higher rate of women's applicants.,1,homeoffice_möglich
Bosch,Keine Benachteiligung der Frauen.,4,1.0,No discrimination against women.,1,homeoffice_möglich
Porsche,"Sehr männlich dominiert, dafür überraschend viele Frauen, aber ins Top Management kommt man nur als Typ.",4,1.0,"Very male dominated, but surprisingly many women, but top management only comes as a type.",0,homeoffice_möglich
Mercedes-Benz,Wurde als Frau uneingeschränkt gleichberechtigt behandelt,4,1.0,Has been treated as a woman on an equal footing,1,homeoffice_möglich
Porsche,"Interne Bereiche und das Consulting werden nicht gleich behandelt.
Außerdem muss man am niedrigen Frauenanteil in der Führung etwas tun. Dies wurde allerdings erkannt und man arbeitet bereits daran.",4,1.0,"Internal areas and consulting are not treated the same way. Furthermore, you have to do something about the low proportion of women in leadership. However, this has been recognised and you are already working on it.",0,homeoffice_möglich
Porsche,"Der Teamgedanke wird wirklich gelebt, hier kann und bringt sich jeder mit ein.",1,1.0,"The team idea is really lived, here everyone can and gets involved.",1,teams_zusammenhalt
Porsche,Die meisten der älteren Belegschaft weis wie das System funktioniert und macht so gut wie nichts. Die Jüngeren dürfen entweder alles selbst machen oder die Fehler der älteren Belegschaft korrigieren.,2,1.0,Most of the older workers know how the system works and do almost nothing. Young people are either allowed to do everything themselves or correct the mistakes of the older workforce.,0,älteren_kollegen_junge
Porsche,"Durch die Branche ist der Frauenanteil natürlich eher gering. In höheren Positionen ist kaum eine Frau. Wie gut die Gleichberechtigung ist, kann ich als Mann schwer beurteilen, ich habe nichts negatives aber auch nichts positives in der Richtung erlebt.",4,1.0,"Of course, the proportion of women in higher positions is rather low. There is hardly a woman in higher positions. As a man, it is difficult to judge how good equality is. I have experienced nothing negative but nothing positive in this direction.",0,homeoffice_möglich
Porsche,"""Starke"" Frauen werden immer gesucht und gefördert!",4,1.0,"""Strong"" women are always wanted and promoted!",1,homeoffice_möglich
Porsche,Kaum weibliche Führungskräfte.,4,1.0,Hardly any female executives.,0,homeoffice_möglich
Bosch,"Gleiche Arbeit gleicher Lohn.
Leistung zählt nicht Geschlecht",4,0.8477831611386402,Equal work equal pay. Performance does not count gender,0,homeoffice_möglich
Bosch,Frauen und Männer werden gleichberechtigt was ich sehen konnte.,4,0.8010597021090481,Women and men become equal to what I could see.,1,homeoffice_möglich
Porsche,Legt großen Wert auf Frauenförderung,4,1.0,Emphasis on the promotion of women,1,homeoffice_möglich
Bosch,"Hatte selber keine Benachteiligung erfahren müssen als weibliche, junge Studentin.",4,1.0,"Had not had to experience any disadvantage as a female, young student.",1,homeoffice_möglich
Porsche,So gut wie keine Frauen in Führungspositionen < 5%,4,1.0,Almost no women in executive positions < 5%,0,homeoffice_möglich
Mercedes-Benz,Frauen haben generell die gleichen Aufstiegschancen und Wiedereingliederung nach Ausfall etc scheint kein Problem darzustellen; allerdings werden nicht alle Mitarbeiter immer gleichberechtigt behandelt,4,1.0,"Women generally have the same career opportunities and reintegration after failure etc. does not seem to pose a problem; however, not all employees are always treated equally",0,homeoffice_möglich
Porsche,"Schon eher Männer-lastige ""Führungsriege""",4,0.6641960039989708,"Even more men-heavy ""guidance""",0,homeoffice_möglich
Porsche,Eine Ungleichheit zwischen der Behandlung von Frauen und Männern gibt es im Porsche Zentrum Osnabrück nicht. Jeder wird gleich behandelt und erhält auch im gleichen Maß Anerkennung für erbrachte Leistungen.,4,1.0,There is no inequality between the treatment of women and men in the Porsche Zentrum Osnabrück. Everyone is treated equally and receives equal recognition for the services provided.,1,homeoffice_möglich
Bosch,90% Männer im Büro,4,1.0,90% men in the office,1,homeoffice_möglich
Porsche,Gefühlt werden Geschlechter gleich behandelt und Individuen nach Arbeitsleistung beurteilt.,4,0.8737262239508435,"Sensitively, genders are treated equally and individuals are judged by work performance.",1,homeoffice_möglich
Bosch,"hab früher von einzelnen Fällen gehört, wo Mädls und Burschen für die gleiche Tätigkeit unterschiedlich bezahlt wurden. Aus meiner Wahrnehmung ist das Thema aber angegangen und behoben worden.",9,0.8190167152264947,"I used to hear about individual cases where Mädls and boys were paid differently for the same activity. However, from my perception the topic was addressed and remedied.",0,führungskräfte_führungskompetenz
Bosch,Frauen werden bevorzugt behandelt. Für mich eher Vorteil.... ;) Ansonsten leider zu wenig interkulturelle Vielfalt in meiner Abteilung gegenüber Durchschnitt der Bosch Gruppe.,4,0.5037282871656281,Women are treated preferentially. For me rather advantage... ;) Otherwise unfortunately too little intercultural diversity in my department compared to average of the Bosch Group.,0,homeoffice_möglich
Porsche,Frauen werden bevorzugt.,4,1.0,Women are preferred.,1,homeoffice_möglich
Porsche,kommt auf denn Teamleiter an,1,0.7792672023453345,depends on because team leader,1,teams_zusammenhalt
Bosch,"Es gibt einen großen Frauenanteil, allerdings hauptsächlich in den hierarchieniedrigeren Positionen (Assistenten, Projektmanager). In höheren Berufsgruppen dann nahezu ausgeglichen. Wieso ist das so?

Gleichberechtigung hinsichtlich der Vergütung ist intransparent.",4,1.0,"There is a large proportion of women, but mainly in the hierarchy lower positions (assistants, project managers). In higher occupational groups then almost balanced. Why is that so? Equality in remuneration is intransparent.",0,homeoffice_möglich
Bosch,"Hier müsste noch mehr für Frauen getan werden, zu viele Männer in Führungspositionen.",4,1.0,"More needs to be done here for women, too many men in leadership positions.",0,homeoffice_möglich
Bosch,"Auch wenn bei der Bosch Engineering weniger Frauen als Männer arbeiten, fühlt man sich hier trotzdem gleichberechtigt.",4,0.3510653857446691,"Even if fewer women than men work at Bosch Engineering, you still feel equal here.",1,homeoffice_möglich
Bosch,Also wir haben keine Frauen im Team.,4,1.0,So we don't have women on the team.,0,homeoffice_möglich
Porsche,Hier gibt es keine Unterschiede zwischen den Geschlechtern.,4,1.0,There are no gender differences here.,0,homeoffice_möglich
Porsche,"In der Porsche Bank sind meiner Meinung nach außerordentlich viele Frauen in Führungspositionen. Als Frau in einer Führungsposition wird man auch sehr ernst genommen, gleich wie Männer in gleichwertigen Positionen.",4,1.0,"In my opinion, in the Porsche Bank, there are an extraordinary number of women in leadership positions. As a woman in a leadership position, you are also taken very seriously, just like men in equal positions.",1,homeoffice_möglich
Bosch,Frauen bevorzugt (Kompetenz irrelevant). Bei Bosch ist es fast schon Notwendig über die Gleichberechtigung der Männer zu sprechen.,4,0.38090509109477344,"Women prefer (competence irrelevant). At Bosch, it is almost necessary to talk about the equality of men.",0,homeoffice_möglich
Bosch,"Kein Thema, da fast nur männliche Mitarbeiter. Unter den über 600 techn. Mitarbeitern, eine Frau auf ca. 100 Mitarbeiter, unter den Vorgesetzten keine einzige Frau und das Bundesweit. Auch nicht in der untersten Führungsebene!",4,1.0,"No topic, since almost only male employees. Among the more than 600 technical employees, a woman on about 100 employees, among the superiors not a single woman and the federal. Also not in the lowest management level!",0,homeoffice_möglich
Mercedes-Benz,"Es gibt Probleme mit Sexismus, die aber einfach ignoriert werden (mit den bekannten Argumenten).",4,0.875695756799651,"There are problems with sexism, but they are simply ignored (with the well-known arguments).",0,homeoffice_möglich
Porsche,"wenngleich auch der C-Level komplett männlich ist, sind einige Führungsfunktionen mit Frauen besetzt. Es gibt Möglichkeiten, in Teilzeit zu arbeiten - wird auch auf Führungseben genutzt und vorgelebt. Frauen haben definitiv dieselben Karriereentwicklungsmöglichkeiten wie Männer. Darüberhinaus beschränkt sich Diversity nicht nur auf das Thema Gender, sondern wird in allen Facetten von Diversity bewusst (vor)gelebt.",4,1.0,"Although the C-level is completely male, some leadership roles are occupied with women. There are opportunities to work part-time - is also used and exemplified on leaders. Women definitely have the same career development opportunities as men. Moreover, diversity is not only limited to the topic of gender, but is consciously (before) lived in all facets of diversity.",1,homeoffice_möglich
Porsche,Alte weiße Männer. Wenig Frauen in der Führungsrolle und man merkt auch nicht dass etwas dagegen getan wird.,4,1.0,Old white men. Few women in the leadership role and one does not notice that something is being done about it.,1,homeoffice_möglich
Porsche,Wenig bis keine Frauen in Führungspositionen.,4,1.0,Little to no women in executive positions.,0,homeoffice_möglich
Porsche,"Absolut grenzüberschreitend und schockierend sind die mehrfache Erzählung junger Kolleginnen, dass sie es gewohnt sind beim Kunden und der entsprechenden Übernachtung im Hotel immer gemeinsam trinken ""zu müssen"" und dabei sehr oft Annäherungsversuche von Kollegen und auch Projektleiter abwehren müssen. Selbst erlebte Situationen bestätigen diesen Eindruck und haben mir in entsprechenden Gesprächen mit den betroffenen Frauen bestätigt, dass dies keine Einzelfälle sind sonder Teil der Kultur. ACHTUNG für Frauen mit Suchtgefahr!",4,1.0,Absolutely cross-border and shocking are the multiple stories of young colleagues that they are used to drinking together with the customer and the corresponding overnight stay in the hotel and very often have to ward off attempts by colleagues and project managers. Even experienced situations confirm this impression and have confirmed to me in appropriate discussions with the affected women that these are not individual cases especially part of the culture. ATTENTION for women with a risk of addiction!,1,homeoffice_möglich
Bosch,Diversität = starke Förderung von Frauen,4,0.8325130828397215,Diversity = strong support for women,1,homeoffice_möglich
Porsche,"Männerbranche, jedoch viele Initiativen am Weg",4,0.8927774458057174,"Men's industry, but many initiatives along the way",1,homeoffice_möglich
Bosch,In unserem Team werden alle Mitarbeiter gleich behandelt. Niemand wird bevorzugt oder gar runtergemacht.,1,0.6102570695083023,In our team all employees are treated the same. No one is preferred or even knocked down.,0,teams_zusammenhalt
Bosch,"Frauen werden nicht gefördert sondern offensichtlich bevorzugt unabhängig von Können,. Firmenzugehörigkeit oder Umgang mit erfahren ältere Kollegen die abschätzig behandelt werden dürfen.",4,1.0,Women are not encouraged but obviously preferred to be independent of skills. Company affiliation or dealing with experienced older colleagues who may be treated abominably.,0,homeoffice_möglich
Bosch,"Schon mehr Männer in Führungspositionen, aber auch IT Branche...",4,0.571006330405535,"Already more men in management positions, but also IT industry...",1,homeoffice_möglich
Mercedes-Benz,"""randgruppen"" werden stark bevorzugt, als ""Durchschnittsmensch"" steht man immer hinten an.",4,0.9184637690996718,"""Randgruppen"" are strongly preferred, as ""average person"" you always stand in the back.",1,homeoffice_möglich
Porsche,"Gleichberechtigung gibt es hier nicht. Wenn man zu der ""älteren"" Gruppe gehört wird man benachteiligt. Das Gleiche gilt für die ""jüngere"" Gruppe. Es wird nicht auf Leistung Wert gegeben und man hat immer einen Blick auf das Alter. Man ist zu ""jung"" für eine Führungsposition, man ist zu ""jung"" für eine Management Beförderung, obwohl man bereits langfristig Manager Aufgaben übernimmt.",2,1.0,"There is no equality here. If one belongs to the ""older"" group one is disadvantaged. The same applies to the ""younger"" group. It is not given value to performance and one always has a look at the age. One is too ""young"" for a leadership position, one is too ""young"" for a management promotion, although one already takes over long-term manager tasks.",0,älteren_kollegen_junge
Bosch,"Weniger, man sollte das Gehalt / Aufgabe , Frau/Mann vergleichen",4,0.9394697469975146,"Less, you should compare the salary / job, woman / man",0,homeoffice_möglich
Bosch,Die meisten MA sind Frauen.,4,1.0,Most MAs are women.,0,homeoffice_möglich
Bosch,Ich konnte keine Benachteiligung feststellen. Frauen werden ebenso geschätzt wie Männer.,4,1.0,I couldn't see any discrimination. Women are as much appreciated as men.,1,homeoffice_möglich
Mercedes-Benz,Bei uns spielt das Geschlecht Garkeine Rolle. Sondern alleine dein Können.,4,0.5842899534562882,"With us, gender doesn't matter at all, but your skill alone.",1,homeoffice_möglich
Porsche,"Frauenanteil insbesondere in Führungsriege / Managern wachsend, habe niemals Probleme bei Gleichberechtigung erlebt.",4,0.7731032505952995,"Women's share, especially growing in leadership/managers, had never experienced problems with equality.",1,homeoffice_möglich
Bosch,"Herkunft, Geschlecht, etc. spielen keine Rolle.",4,0.836290975238441,"Origin, gender, etc. do not matter.",0,homeoffice_möglich
Porsche,"In der Firma wird kein Unterschied zwischen Geschlechtern gemacht, jeder tut was er/sie am besten kann.",4,1.0,"In the company, no distinction is made between genders, everyone does what he/she can do best.",0,homeoffice_möglich
Porsche,Der Automobilbereich ist seit jeher eher Männerlastig. Wir versuchen hier in vielen Bereichen einen Ausgleich zu finden und erhöhen laufend die Anzahl der weiblichen Mitarbeiterinnen. Gleichberechtigung betrachten wir als selbstverständlich.,4,1.0,The automotive sector has always been more male-heavy. We try to find a balance here in many areas and constantly increase the number of female employees. We consider equality to be a matter of course.,1,homeoffice_möglich
Mercedes-Benz,Frauen werden ohne jegliche Fachlichkeit in Top Positionen gepusht. Es gilt nicht das Prinzip bei gleicher Eignung werden Frauen bevorzugt-,4,1.0,Women are pushed into top positions without any professional skills. The principle of equal fitness does not apply to women.,0,homeoffice_möglich
Porsche,"Is halt n Männerbetrieb u so viele Frauen arbeiten hier nicht. Die die da sind werden nicht diskriminiert u ich denke, die fühlen sich auch ganz wohl.",4,1.0,There are so many women who do not work here. Those who are there are not discriminated against and I think they feel quite comfortable.,1,homeoffice_möglich
Bosch,"Die Führungsriege ist männlich, selbst dort, wo viele Frauen arbeiten, wie in den Personalabteilungen. Einige Male wurde eine Position bei gleichem Arbeitsinhalt eine Gehaltsstufe geupgraded, als ein Mann übernahm, andersherum ist mir kein Fall bekannt. Keine Frau in der Geschäftsführung.",4,1.0,"The leadership is male, even where many women work, as in the personnel departments. A few times a position with the same work content was upgraded a salary level when a man took over, the other way around I know no case. No woman in the management.",0,homeoffice_möglich
Bosch,Noch nicht genügend Frauen in Führungspositionen.,4,1.0,Not enough women in executive positions yet.,0,homeoffice_möglich
Bosch,für einen Maschinenbauer ein hoher Frauenanteil - liegt aber wohl daran das die Frauen nicht so oft und unverschämt die Hand aufhalten wie die männlichen Kollegen,4,1.0,for a machine builder a high proportion of women - but probably because the women do not stop the hand as often and insolently as the male colleagues,1,homeoffice_möglich
Bosch,Nein leider nicht. Nicht jeder bekommt das gleiche Gehalt bei gleicher Arbeit,9,1.0,"No, unfortunately not. Not everyone gets the same salary at the same job",0,führungskräfte_führungskompetenz
Mercedes-Benz,es werden keine Unterschiede gemacht; Frauen werden eher etwas mehr gefördert,4,1.0,No distinctions are made; women are more likely to be encouraged,0,homeoffice_möglich
Bosch,Habe keine Benachteiligung von Frauen erlebt,4,1.0,I have not experienced any discrimination against women,1,homeoffice_möglich
Porsche,"Schwer zu urteilen in einem reinen (direkten) Männerteam, aber ich habe weder von Problemen gehört noch welche gesehen. Die Kolleginnen mit denen ich Teamübergreifend oder unabhängig vom alltäglichen Job zu tun habe sind genau so Teil des ganzen wie jeder männliche Kollege auch und auch sonst sehe ich niemanden ausgegrenzt.",1,1.0,"Hard to judge in a pure (direct) men's team, but I have neither heard of problems nor seen them. The colleagues with whom I have to deal across teams or independently of the everyday job are just as much part of the whole as any male colleague and I also don't see anyone excluded.",1,teams_zusammenhalt
Mercedes-Benz,"Habe nicht das Gefühl, dass zwischen Mann und Frau unterschieden wird. Erlebe auch keine ""Umzugskabinen-Talk"" oder sexistische Bewertungen von Kollegen",4,1.0,"Don't have the feeling that there is a distinction between man and woman. Don't experience a ""removement cabin talk"" or sexist reviews by colleagues.",0,homeoffice_möglich
Porsche,Buchhaltung sehr weiblich - Controlling sehr Männer dominiert,4,1.0,Accounting very female - controlling very male dominated,1,homeoffice_möglich
Porsche,4% weibliche Manager. Ziel bis 2030 sind 15% obwohl weibliche Gesamtbelegschaft auf 35% ansteigen soll. Selbstkonstruierte Glassdecke für Frauen die in Führungspositionen wollen. Finde ich als männlicher Senior Kollege eine Frechheit.,4,1.0,"4% female managers. The target by 2030 is 15%, although the total female workforce is expected to rise to 35%. Self-constructed glass ceiling for women who want to be in leadership positions.",0,homeoffice_möglich
Porsche,"+ Es gibt eine Initiative für Women@MHP
+ Das Management wird in Hinblick auf Diversity geschult und ich habe dein Eindruck, die Awareness steigt
- Als Produkt der Branche passieren noch Dinge, wie das (ältere) Vorgesetzte von ihren +500 Mitarbeiter/innen als ""Meine Jungs"" reden, oder dass es als überraschend angesehen wird, wenn in einem Team 50% Frauen sind
- Ich würde mir noch mehr klarere actions wünschen, die es Frauen und auch Männern ermöglichen langfristig bei MHP zu bleiben, bspw. Jobsharing-Modelle
- Ich habe (ältere) Partner erlebt, die an Meetings nicht mehr teilgenommen haben, weil diese auf Englisch geführt wurden - so fühlen sich internationale Kollegen nicht willkommen",4,0.9809153219802723,"+ There is an initiative for Women@MHP + Management is being trained in terms of diversity and I have your impression that Awareness is rising - As a product of the industry, things still happen as the (older) superior of their +500 employees speak as ""my boys"" or that it is considered surprising if there are 50% women in a team - I would like even more clearer actions that allow women and also men to stay with MHP in the long term, e.g. job sharing models - I have experienced (older) partners who have not participated in meetings since they were conducted in English - so international colleagues do not feel welcome",0,homeoffice_möglich
Porsche,"Frauen werden gepushed bis zum Anschlag, die Männer bleiben bei ähnlichen Qualifikationen eher hinten. Aber im großen und ganzen recht gleich.",4,1.0,"Women are bullied until the attack, the men stay rather behind with similar qualifications. But on the whole quite the same.",0,homeoffice_möglich
Porsche,"Die Frauenquote ist vergleichsweise niedrig, insbesondere in der Beratung.
Die Internationalität der Mitarbeiter*innen steigt.
Ich finde, dass es keine Benachteiligung von Frauen oder Mitarbeiter*innen mit ausländischen Wurzeln gibt was Verhalten und Förderung betrifft.
Dennoch fehlt mir von der Strategie der Fokus auf Diversity.",4,1.0,"The number of women is comparatively low, especially in the field of counselling. The internationality of the employees is increasing. I find that there is no discrimination between women or employees with foreign roots in terms of behaviour and promotion. Nevertheless, I lack the focus on diversity from the strategy.",0,homeoffice_möglich
Porsche,"Porsche heftet sich Gleichberechtigung stark auf die Fahnen, aber die Anzahl der weiblichen Führungskräfte ist sehr überschaubar und man hat nicht den Anschein, dass sie in der Führungsriege wirklich integriert sind (eher ""Qotenfrauen"").",4,1.0,"Porsche has a strong commitment to equality, but the number of female executives is very manageable and it does not seem that they are really integrated into the leadership (i.e., ""Qote women"").",0,homeoffice_möglich
Porsche,"Allgemein wenige Frauen, aber das hängt wohl an der Branche.",4,1.0,"In general, few women, but that's probably due to the industry.",1,homeoffice_möglich
Porsche,"Frauen haben alle Chancen, viele wollen aber nicht, weil Führungsfunktionen immer (auch für Männer) familien-feindlich sind.",4,1.0,"Women have all the chances, but many do not want to, because leadership functions are always (also for men) family hostile.",0,homeoffice_möglich
Mercedes-Benz,Es gibt so gut wie keine weibliche Führungskraft.,4,1.0,There's almost no female leader.,0,homeoffice_möglich
Bosch,Dominated by men. Remaining female employee abide by the rule and treat other female interns as potential enemy.,4,1.0,Dominated by men. Remaining female employee abide by the rule and treat other female internals as potential enemy.,0,homeoffice_möglich
Porsche,"Recht geringer Frauenanteil, gerade in den Führungsleveln.",4,1.0,"Quite a small proportion of women, especially in leadership levels.",1,homeoffice_möglich
Porsche,"Durch die Einführung der neue Entgeltstruktur sollte Gleichberechtigung geschaffen werden. Das Ende vom Lied ist aber das die meisten Mitarbeiter degradiert wurden und Verantwortungen aberkannt bekamen, damit mit einer niedrigeren Einstufung Geld gespart wird",9,0.9454065785048821,"The introduction of the new pay structure was intended to create equality, but the end of the song is that most employees were demoted and were deprived of responsibilities to save money with a lower classification.",0,führungskräfte_führungskompetenz
Bosch,k.A. keine Frauen in Abteilung,4,1.0,k.A. no women in department,0,homeoffice_möglich
Mercedes-Benz,Gelebter Alltag. Stetiges Wachstum von weiblich besetzen Stellen,4,1.0,Lived everyday life. Steady growth of female occupied jobs,1,homeoffice_möglich
Porsche,Frauen verdienen nicht das gleiche wie männlich Arbeitskollegen mit ähnlichem backround,4,1.0,Women don't deserve the same as male work colleagues with similar backround,0,homeoffice_möglich
Porsche,.. im Führungskreis2 Frauen,4,1.0,.. in leadership2 women,1,homeoffice_möglich
Bosch,"Viele Ausländer in den Einstiegstellen; fast keiner davon im Seniormanagement (außer die Deutsche, die aus der Zentrale kommen, selbstverständlich). Das gleiche gilt für Frauen. Ob LGTB da sind, wird nicht erkannt.",4,0.5637775268564531,"Many foreigners in the entry posts; almost none of them in senior management (except the Germans who come from the headquarters, of course). The same applies to women. Whether LGTB are there is not recognized.",0,homeoffice_möglich
Bosch,"Einfach Top, alle Frauen bei uns sind entweder Gruppenleiter, Senior experten oder lead scientists und engineers. Viele sind keine Deutsche oder sprechen wenig Deutsch",4,1.0,"Simply top, all women with us are either group leaders, senior experts or lead scientists and engineers. Many are not German or speak little German",1,homeoffice_möglich
