company_name_short,review,topic,prob,review_en,sentiment,topic_name
Porsche,Ältere Kollegen haben teilweise ein seeeeehr ruhiges Leben. Mit ihrem guten Draht zum Betriebsrat sind sie vor ambitionierten Führungskräften sicher...,2,1.0,"Older colleagues sometimes have a very quiet life. With their good wire to the works council, they are safe from ambitious executives...",1,älteren_kollegen_junge
Porsche,"Kollegen die älter sind können sich jederzeit nach absprache mit der geschäftsführung einen ""körperlich weniger anstrengenden posten suchen im betrieb""",2,1.0,"Colleagues who are older can always search for a ""physically less strenuous post in the company"" after consulting with the management",0,älteren_kollegen_junge
Bosch,Ältere Kollegen müssen arbeiten trotz Gefahr von Corona,2,1.0,Older colleagues must work despite the danger of Corona,1,älteren_kollegen_junge
Porsche,"Meinen Erfahrungen nach werden viele der älteren Kollegen und Kolleginnen ab einem bestimmten Alter aufs Abstellgleis gestellt. Auch wird unternehmensseitig wenig dafür getan, die Generationen miteinander zu verbinden. Führt aus meiner Sicht nicht zu langfristigem Erfolg.",2,1.0,"In my experience, many of the older colleagues from a certain age are placed on the sidewalk and little is done to connect the generations on the company side. In my view, this does not lead to long-term success.",0,älteren_kollegen_junge
Adidas,Altersteilzeit gibt es nicht mehr und ist auch nicht angedacht dies wieder zu machen. Bekommen oft einen Auhebungsvertrag.,2,0.9751314729743502,There is no more part-time age and is also not intended to do so again. Get often a retirement contract.,0,älteren_kollegen_junge
Bosch,Es wird bei der Teamzusammenstellung kein Unterschied bezüglich des Alters gemacht. Jeder wird gleich behandelt. Mitarbeiter mit mehr Erfahrung können diese auch zum Einsatz bringen.,2,1.0,There is no difference in the team composition with regard to age. Everyone is treated the same. Employees with more experience can also use it.,0,älteren_kollegen_junge
Hugo Boss,Ältere Kollegen werden geschätzt und bringen eine wertvolle Erfahrung in das Team ein sowie Respektvoller und wertschätzender Umgang mit älteren Kollegen,2,1.0,Older colleagues are appreciated and bring a valuable experience to the team as well as respectful and appreciative handling of older colleagues,1,älteren_kollegen_junge
Mercedes-Benz,Fair. Alter spielt keine Rolle.,2,1.0,Fair. Age doesn't matter.,1,älteren_kollegen_junge
Hugo Boss,"Das was ich weiß, unser Unternehmen macht es denen die auch im Alter arbeiten wollen
Bürokratie-technisch, nicht leicht.Manchmal wie beim Arbeitsamt, wenn man Kollegen so zuhört.",2,1.0,"What I know, our company does it to those who want to work in old age bureaucracy-technically, not easy.Sometimes like at the employment office, if you listen to colleagues like that.",1,älteren_kollegen_junge
Bosch,Meiner Meinung nach guter Umgang mit älteren.,2,1.0,"In my opinion, good dealings with older people.",1,älteren_kollegen_junge
Bosch,Alters entsprechend,2,1.0,Age corresponding,1,älteren_kollegen_junge
Mercedes-Benz,"fühle mich selbst noch jung, deshalb kann ich nur beurteilen was ich mitbekomme und das kenne ich aus anderen Betrieben ganz anders. Ich habe das Gefühl hier gilt noch: Fair Play.",2,1.0,"I feel young myself, so I can only judge what I get and I know this from other companies quite differently. I have the feeling here still applies: Fair Play.",1,älteren_kollegen_junge
Bosch,"Der Altersdurchschnitt im Werk ist hoch, die Durchmischung ist gut. Aber auch junge Mitarbeiter haben die Möglichkeit Führungspositionen zu bekommen.",2,1.0,"The average age at the plant is high, the mixing is good. However, young employees also have the opportunity to get leadership positions.",1,älteren_kollegen_junge
Porsche,"Ältere Kollegen werden sehr für Ihr wertvolles Know-How geschätzt.
Jüngere dagegen, werden nur noch befristet oder als ANÜ eingestellt.",2,1.0,"Older colleagues are highly appreciated for their valuable know-how. Younger colleagues, however, are only given a limited period of time or are hired as ANÜ.",1,älteren_kollegen_junge
Porsche,Werden gerne kurz vor Rentenantritt entlassen.,2,1.0,Likes to be released shortly before retirement.,1,älteren_kollegen_junge
Hugo Boss,Die Kollegen sind tatsächlich insgesamt sehr jung.,2,1.0,"All in all, the colleagues are very young.",1,älteren_kollegen_junge
Porsche,Werden ab 50 entsorgt und ausgemustert,2,1.0,Disposal and removal from 50 or more,0,älteren_kollegen_junge
Adidas,"Es wird gut mit bereits eingestellten Kollegen umgegangen. Allerdings habe ich das Gefühl, dass bei Neuanstellungen eher junge attraktive Leute eingestellt werden.",2,1.0,"It is well dealt with with colleagues who have already been hired, but I have the feeling that young attractive people will be hired in new jobs.",1,älteren_kollegen_junge
Adidas,Im Team kein Problem. Im gesamten Unternehmen schon eher.,1,1.0,No problem in the team. In the whole company already more.,1,teams_zusammenhalt
Bosch,"meisten Kollegen in meinem Team sind relevant jung, etwa 30 Jahre alt.",2,1.0,"Most colleagues in my team are relevant young, about 30 years old.",1,älteren_kollegen_junge
Bosch,Alle über 50 sind nicht mehr erwünscht,2,1.0,All over 50 are no longer desired,0,älteren_kollegen_junge
Bosch,"Es werden ebenso ältere Arbeitsnehmer eingestellt. Ältere langdienende Kollegen haben einen hohen Stellenwert als Experte in der Firma, haben aber aufgrund der Nachfrage nach ihrem Knowhow dementsprechend einen hohen Arbeitsload zu bewältigen.",2,1.0,"Older long-term colleagues have a high priority as an expert in the company, but due to the demand for their know-how they have to cope with a high workload.",0,älteren_kollegen_junge
Hugo Boss,Ist grundsätzlich gut. So viele ältere gibt es auch nicht. Der Altersdurchsvhnitt liegt bei ca. 32 Jahre.,2,1.0,It is basically good. There are not so many older ones either. The age average is about 32 years.,1,älteren_kollegen_junge
Adidas,"Am liebsten 0 Sterne. Es gibt eine Task Force 45, die daran arbeitet, dass es Mitarbeiter über 45 eigentlich gar nicht geben sollte. Interne Veränderungen verlaufen ins Leere ab einem bestimmten Alter. Langjährige Mitarbeiter werden outgesourced. Burn Out ist leider an der Tagesordnung.",2,1.0,There is a Task Force 45 that works to ensure that there are no employees over 45 at all. Internal changes run into emptiness from a certain age. Long-term employees are outsourced. Burn Out is unfortunately the order of the day.,0,älteren_kollegen_junge
Adidas,Siehe Durchschnittsalter... ältere Kollegen werden eher als Last empfunden und bekommen mehr und mehr Aufhebungsverträge,2,1.0,See average age... older colleagues are perceived as more burden and get more and more cancellation contracts,0,älteren_kollegen_junge
Adidas,"Mobbing, Aufhebensverträge werden am Fließband angeboten; neuerdings auf aktiv auf Ältere zugegangen ob sie nicht früher aufheben möchten. Unmenschlich!",2,0.9396323041326888,"Bullying, pick-up contracts are offered on the assembly line; lately they are actively targeting older people whether they don't want to pick up earlier.",0,älteren_kollegen_junge
Adidas,Als Älterer muss man Angst um seinen Job haben. Die Furcht geht um. Altersdurchschnitt: 31 Jahre.....muss man noch mehr erwähnen......???,2,1.0,"When you're older, you have to be afraid of your job. Fear is all about. Average age: 31 years.....must mention more......??",0,älteren_kollegen_junge
Bosch,Umgang mit älteren Kollegen passt.,2,1.0,Dealing with older colleagues fits.,1,älteren_kollegen_junge
Adidas,Die älteren Arbeiter meinen sie müssen auf alle neuen herabschauen. Und mobbing an der Tagesordnung,2,1.0,The older workers think they have to look down on all the new ones.,0,älteren_kollegen_junge
Bosch,Ab 50 keine Chance mehr,2,1.0,From 50 no more chance,0,älteren_kollegen_junge
Mercedes-Benz,Altersunabhängige EInstellung - Wertschätzung und Menschlichkeit nicht-existent,2,1.0,Age-independent recruitment - Appreciation and humanity non-existent,1,älteren_kollegen_junge
PVH,"Alle Altersgruppen sind herzlich Willkommen und als wichtig empfunden, denn auch unsere Kunden sind in allen Altersgruppen vertreten.",2,1.0,"All age groups are warmly welcomed and felt important, because our customers are also represented in all age groups.",1,älteren_kollegen_junge
Mercedes-Benz,"Die Jungen bringen neue Ideen, die Älteren haben die Erfahrung",2,1.0,"The young bring new ideas, the older have the experience",1,älteren_kollegen_junge
Giorgio Armani,"Ich bin selber schon etwas älter, man hat da keine Unterschiede gemacht.",2,1.0,"I'm a little older myself, you didn't make any differences.",0,älteren_kollegen_junge
Adidas,Zum Teil sind ältere Mitarbeiter auf sich alleine gestellt. Durchschnittsalter ist sehr niedrig.,2,1.0,Some older employees are on their own. Average age is very low.,0,älteren_kollegen_junge
PVH,"Es gibt keine älteren Kollegen. Nur in den Stores aber die werden bei größeren Events entweder ins Lager ""verbannt"" oder müssen gleich zuhause bleiben.",2,1.0,"There are no older colleagues. Only in the stores but they are either ""banned"" to the warehouse at larger events or have to stay at home.",0,älteren_kollegen_junge
Adidas,"Der Altersdurchschnitt im Office ist recht jung.
Bislang habe ich aber keine negativen Auswirkungen durch ein höheres Alter mitbekommen.",2,1.0,"The average age in the office is quite young. So far, however, I have not noticed any negative effects due to an older age.",0,älteren_kollegen_junge
Bosch,Entgegen anderen fast extrem ausgeprägten Diversity Aktivitäten (Richtung Frauen; Internationalität) - keine besondere Massnahmen für 50+ Kollegen spürbar,6,1.0,Contrary to other extremely pronounced diversity activities (direction women; internationality) - no special measures for 50+ colleagues noticeable,0,frauen_männer_führungspositionen
Hugo Boss,Teamalter zwischen 20 und 35,2,1.0,Team age between 20 and 35,1,älteren_kollegen_junge
Hugo Boss,New people didn’t respect older colleagues and didn’t learn from their expertise.,2,1.0,New people didn't respect older colleagues and didn't learn from their expertise.,0,älteren_kollegen_junge
Adidas,"Respekt vor älteren Kollegen, obwohl das Durchschnittsalter ca. Mitte 30 ist",2,1.0,"Respect for older colleagues, although the average age is about mid-30",1,älteren_kollegen_junge
Bosch,"Ab 45 sind die Aufstiegschancen sehr gering, mit 50 ist die Karriere beendet und man muss zusehen, dass man seine teure Position rechtfertigt, obwohl man kaum mehr Möglichkeiten zur Weiterbildung hat.",2,0.6466151209883825,"The chances of advancement are very low from 45 onwards, the career is over at 50 and you have to see to it that you justify your expensive position, even though you have hardly any more opportunities for further education.",0,älteren_kollegen_junge
Bosch,In der Instandhaltung werden die älteren Kollegen wirklich sehr geschätzt und ich habe die Zusammenarbeit mit ihnen wirklich sehr genossen. Man merkt ihnen einfach die lange Erfahrung an und sie geben auch sehr viel Wissen weiter.,2,1.0,"In maintenance, the older colleagues are really appreciated and I really enjoyed working with them. You just notice the long experience and they also pass on a lot of knowledge.",1,älteren_kollegen_junge
Bosch,Könnte auch besser sein. Vor allem der stete Wandel im Unternehmen wird mit dem Alter immer schwerer nachvollziehbar.,2,1.0,"Could also be better. Above all, the constant change in the company becomes increasingly difficult to understand with age.",0,älteren_kollegen_junge
Bosch,Hierzu ausnahmsweise keine schlechten Worte. Neutral egal wie alle anderen. Spielt keine Rolle wie alt du bist.,2,1.0,"For once, no bad words. Neutrally, no matter how old you are. It doesn't matter how old you are.",1,älteren_kollegen_junge
Hugo Boss,In unserem Bereich gibt es keine älteren Mitarbeiter. Die Mehrheit ist unter 30.,2,1.0,There are no older employees in our area. The majority is under 30.,0,älteren_kollegen_junge
Bosch,Ältere Kollegen gehören offensichtlich nach Meinung der Firma nicht in ein agiles Arbeitsumfeld. Generation Y ist erwünscht. Es herrscht sehr oft despektierliches Verhalten gegenüber älteren Kollegen.,2,1.0,"According to the company, older colleagues obviously do not belong in an agile working environment. Generation Y is desired. There is very often disrespectful behaviour towards older colleagues.",0,älteren_kollegen_junge
PVH,"Ältere Kollegen werden in der Regel nur ausgehalten - die Wahrheit wird allerdings verschwiegen, sodass man eigentlich nie genau weiß woran man ist.",2,1.0,"Older colleagues are usually only tolerated - but the truth is kept secret, so that you never really know exactly what you are about.",0,älteren_kollegen_junge
Adidas,Es gilt up or out... Weiterentwicklung kaum gegeben innerhalb einer Rolle. Das schlägt sich bei älteren Kollegen natürlich noch mehr durch,2,1.0,It applies up or out... Further development hardly given within a role. This works of course with older colleagues even more through,1,älteren_kollegen_junge
Marc O'Polo,Im Design sind die älteren Kollegen enorm geschätzt! Jüngere Kollegen werden leider oft alleinw egen ihrem Alter nicht ernst genommen.,2,1.0,In design the older colleagues are enormously appreciated! Younger colleagues are unfortunately often not taken seriously by their age alone.,0,älteren_kollegen_junge
Hugo Boss,"Bei uns gibt es kaum ältere MAs in der Firma.

Irgendwann habe ich sicherlich irgendwo einen dicken Menschen gesehen. Ich erinnere mich nicht mehr. Eine körperlich beeinträchtigte müsste es auch geben. Sie bekam ihren Schlaganfall in der Firma.
Ich weiss nicht ob sie noch hier ist.
Traurige Bilanz für uns.
Aber diese Frage bezog sich auf den Umgang mit älteren;
Wie ist der Umgang mit Frauen?
Wie sind die Aufstiegschancen für Leute mit Migrationshintergrund? Wie hoch ist hier der Frauenanteil? … Und das Alter?",2,1.0,There are hardly any older MAs in the company. At some point I certainly saw a big person somewhere. I don't remember any more. There should be a physically impaired one. She got her stroke in the company. I don't know if she's still here. Sad balance sheet for us. But this question was about dealing with older people; what is the situation with women? What are the chances of advancement for people with a migrant background? What is the proportion of women here?... And age?,0,älteren_kollegen_junge
Bosch,Wir hatten eine Kollegin die war seit über 40 Jahren dabei und als es ihr gesundheitlich nicht mehr so gut ging hat die Firma sehr viel Rücksicht auf die Dame genommen.,2,1.0,We had a colleague who was there for over 40 years and when her health was not so good the company took very much consideration of the lady.,1,älteren_kollegen_junge
Bosch,Gibt kaum ältere daher schwer bewertbar,2,1.0,Does hardly give older ones therefore difficult to evaluate,0,älteren_kollegen_junge
Adidas,Hoher Integrationswille um auch ältere langgediente und verdiente Mitarbeiter angemessen zu beschäftigen.,2,1.0,High degree of integration in order to employ older long-serving and well-deserved employees.,1,älteren_kollegen_junge
Mercedes-Benz,es gibt nicht so viele ältere Kollegen,2,1.0,There are not so many older colleagues,1,älteren_kollegen_junge
Porsche,Bisher habe ich hier keine Differenzierung im Umgang mit Kollegen auf Basis des Alters gemerkt.,2,1.0,"So far, I have not noticed any differentiation in dealing with colleagues on the basis of age.",0,älteren_kollegen_junge
Mercedes-Benz,"Definitiv mehr jüngere, wird beim Onboarding vom GF auch ""gefeiert"" (""wir sind jünger als die DAG und motovierter"" ... haha)",2,1.0,"Definitely more younger ones, is also ""celebrated"" during onboarding by the GF (""we are younger than the DAG and motovier""... haha)",1,älteren_kollegen_junge
LVMH,"Das Verhältnis im Unternehmen ist sehr ausgeglichen. Meine Meinung auch sehr wichtig! Es gibt Manager die sind Anfang 30 und manche Anfang 50. Fachlich sind beide gleich gut.
Das Unternehmen hat ein Durchschnittsalter von ca. 37. Einige Kollegen sind schon über 25 Jahre bei TAG Heuer. So spannend und hilfreich. Sie haben viel Erfahrung und sind immer hilfsbereit.",2,1.0,The relationship in the company is very balanced. My opinion is also very important! There are managers who are at the beginning of 30 and some at the beginning of 50. Technically both are equally good. The company has an average age of about 37. Some colleagues are already over 25 years at TAG Heuer. So exciting and helpful. They have a lot of experience and are always helpful.,1,älteren_kollegen_junge
Bosch,"Da der Durchschnitt der Mitarbeiter 45 und älter ist, sollte man eher umgekehrt die Frage stellen. Wie ist der Umgang mit Jungen Mitarbeitern? Der ist aus eigener Erfahrung schlecht.",2,1.0,"Since the average of the employees is 45 and older, one should ask the other way around. How is the handling of young employees? This is bad from own experience.",0,älteren_kollegen_junge
Adidas,Ü40 wird rausgemobbt,2,1.0,Ü40 is mobbed out,1,älteren_kollegen_junge
Bosch,Momentan verbreitete Methode ältere Mitarbeiter unangemessen zu kritisieren und für jegliche Fehler verantwortlich zu machen.,2,1.0,Currently widespread method to criticize older employees inappropriately and to blame for any mistakes.,0,älteren_kollegen_junge
PVH,Es gibt kaum ältere Kollegen.,2,1.0,There are hardly any older colleagues.,1,älteren_kollegen_junge
Adidas,"So schnell weg wie möglich, zu teuer, zu alt, keine Zielgruppe mehr - man findet täglich neue Gründe, warum Mitarbeiter über 40 nicht mehr für die Firma tragbar sind, ausgenommen das obere Management.",2,1.0,"As quickly as possible, too expensive, too old, no longer a target group - you can find new reasons every day why employees over 40 are no longer portable for the company, except the top management.",0,älteren_kollegen_junge
Porsche,Ältere Kollegen werden sauber behandelt und das sollten Sie auch. Auch wird Ihnen stellenweises ein einfacherer Arbeitsplatz der ihrem Alter oder körperlichen Zustand entspricht angeboten.,2,1.0,"Older colleagues are treated cleanly and you should do so. Also, in some places, a simpler workplace is offered which corresponds to their age or physical condition.",1,älteren_kollegen_junge
Adidas,"Betriebszugehörigkeit wird nicht honoriert sondern eher als Belastung empfunden, weil sogenanntes Neues oft als Altes, Wiederaufgelegtes erkannt wird",2,1.0,"Company membership is not rewarded but rather perceived as a burden, because so-called new things are often recognized as old, reprinted things",0,älteren_kollegen_junge
Hugo Boss,"Es wird auf jeden Rücksicht genommen und das gibt nicht nur für die älteren Kollegen.
Ich habe noch in keinem anderen Unternehmen solch Rücksichtnahme in jeglicher Hinsicht erlebt. Auch wenn es um die körperlichen Eigenschaften/Fähigkeiten geht oder der persönlichen Umstände.",2,1.0,"It is taken into consideration for everyone, and that is not only for the older colleagues. I have not experienced such consideration in any other company in any way. Even if it is about the physical characteristics/skills or personal circumstances.",1,älteren_kollegen_junge
Bosch,"Hier in Rente gehen zu dürfen, gleicht einen Traum",2,1.0,Being able to retire here is like a dream,1,älteren_kollegen_junge
Adidas,"Es gibt Programme, Ältere Mitarbeiter mit einer Abfindung zu entlassen",2,1.0,There are programs to dismiss older employees with a severance pay,0,älteren_kollegen_junge
Porsche,älteren Kollegen bringt man kaum noch Wertschätzung entgegen.,2,1.0,There is little appreciation for older colleagues.,0,älteren_kollegen_junge
Mercedes-Benz,Ca. 80% der Mitarbeiter sind unter 25 Jahre alt und haben nur eine kaufmännische Ausbildung gemacht. Die älteren Kollegen sind entweder Berufseinsteiger oder waren lange arbeitslos oder selbstständig.,2,1.0,About 80% of the employees are under 25 years of age and have only completed commercial training. The older colleagues are either job starters or have been unemployed or self-employed for a long time.,0,älteren_kollegen_junge
Porsche,Die jüngeren achten von sich aus darauf das man die älteren entlastet und es wird mit sehr viel Respekt umgegangen und bekommt es selbstverständlich auch zurück,2,1.0,The younger ones take care of the fact that you relieve the older ones and they deal with a lot of respect and of course get it back,1,älteren_kollegen_junge
Hugo Boss,Jüngere werden positiver behandelt.,2,0.9064501762181654,Younger people are treated more positively.,1,älteren_kollegen_junge
Porsche,"DiebAltersteilzeit ist gut, von älteren wird kurz vor der Rente auch nicht mehr das Äußerste abverlangt. Gehaltssicherung ist ab gewissem Alter Abendland vorhanden.",2,1.0,"Theft part-time is good, of older people is no longer required the utmost just before the pension. Salary insurance is available from certain age of the West.",1,älteren_kollegen_junge
Adidas,"Werden irgendwann gegangen, bis zur Rente schafft es kaum einer.",2,1.0,They're going to go someday. Hardly anyone can make it to the pension.,0,älteren_kollegen_junge
Bosch,Ältere Kollegen --> Vorruhestand,2,1.0,Older colleagues --> Early retirement,0,älteren_kollegen_junge
Hugo Boss,Guter Mix zwischen Jung und Alt,2,1.0,Good mix between young and old,1,älteren_kollegen_junge
Bosch,"Eher junges Team, aber keine Probleme mit älteren Kollegen",1,1.0,"Rather young team, but no problems with older colleagues",1,teams_zusammenhalt
Hugo Boss,"Die ganz jungen haben selten Vestöndnis und fühlen sich immer schnell schlauer oder zu Unrecht schlechter bezahlt...... Erfahrung zählt bei Führungskräften , aber nicht bei unerfahrerenen Kollegen",2,0.7014061081449734,"The very young rarely have a vestige and feel quickly smarter or wrongly worse paid...... Experience counts among executives, but not with unexperienced colleagues",0,älteren_kollegen_junge
Bosch,Leiden müssen nur die jüngeren,2,1.0,Suffering must only be the younger ones.,0,älteren_kollegen_junge
Mercedes-Benz,Ältere Mitarbeiter werden in keiner Weise anders behandelt als jüngere Mitarbeiter.,2,1.0,Older employees are in no way treated differently than younger employees.,0,älteren_kollegen_junge
Bosch,Innerhalb des Teams sehr gut. Hohe Wertschätzung aufgrund von Fachwissen und Kompetenz im Umgang mit Kunden.,1,1.0,Within the team very good. High appreciation due to expertise and competence in dealing with customers.,1,teams_zusammenhalt
Mercedes-Benz,"Wenn ältere Kollegen auch kein Problem damit haben, mit jungen Leuten, die frisch aus der Ausbildung kommen, zu arbeiten, dann ist es eine super Ergänzung. Die Teams sind jedoch zum Großteil eher jung. Ältere Kollegen wurden in unserem Team jedoch immer herzlich aufgenommen und gaben im gegenzug auch ihr Wissen gerne weiter.",2,1.0,"Even if older colleagues don't have a problem working with young people who get out of training, it's a great addition. However, the teams are mostly rather young. However, older colleagues have always been warmly welcomed in our team and would like to pass on their knowledge.",1,älteren_kollegen_junge
Mercedes-Benz,"Werden gleich behandelt, es ist wirklich sehr gemischt vom Alter her, aber die jungen Leute überwiegen doch etwas.",2,1.0,"Being treated the same way, it's really very mixed from age, but the young people dominate something.",0,älteren_kollegen_junge
PVH,Es gibt kaum ältere Kollegen. Das passt nicht zum Image.,2,1.0,There are hardly any older colleagues. That doesn't fit the image.,0,älteren_kollegen_junge
Bosch,Ältere Kollegen werden sehr geschätzt,2,1.0,Older colleagues are highly appreciated,1,älteren_kollegen_junge
Hugo Boss,Wird öfters über das Verhalten älteren Kollegen gelästert.,2,1.0,It is often blasphemed about the behavior of older colleagues.,0,älteren_kollegen_junge
Porsche,"Ältere streben zunehmend aus dem Unternehmen, gefördert durch eine Altersteilzeit-Regelung",2,1.0,"Older people are increasingly striving to get out of the company, supported by an age-part-time scheme",0,älteren_kollegen_junge
Hugo Boss,"Insgesamt sind wir eine sehr junge Unternehmung, ich erfahre aber stets einen Austausch auf Augenhöhe unabhängig von Alter, Betriebszugehörigkeit, Job Profil, Geschlecht, Herkunft u.d.g.",2,1.0,"Overall, we are a very young company, but I always experience an exchange at eye level regardless of age, company membership, job profile, gender, origin and so on.",1,älteren_kollegen_junge
Porsche,Jüngere und ältere Kollegen arbeiten eng zusammen und nutzen Synergieeffekte.,2,1.0,Younger and older colleagues work closely together and exploit synergy effects.,1,älteren_kollegen_junge
PVH,"Kann ich nicht viel zu sagen, wir haben im Team eine ältere MA, diese fühlt sich sehr wohl und wird von jedem genau so behandelt wie alle anderen auch.",2,1.0,"Can't say much, we have an older MA in the team, this one feels very comfortable and is treated by everyone exactly like everyone else.",1,älteren_kollegen_junge
Bosch,Ältere Kollegen sind geschätzt.,2,1.0,Older colleagues are appreciated.,1,älteren_kollegen_junge
Adidas,"Alles über 40 muss dringend entsorgt werden
Außer die ganz großen die sitzen fest im Sattel",2,1.0,Everything over 40 must be disposed of urgently except the very big ones who are stuck in the saddle,0,älteren_kollegen_junge
Bosch,Ältere Kollegen haben oft Probleme bei Abteilungswechseln/Tätigkeitswechseln,2,1.0,Older colleagues often have problems with change of department/change of activity,0,älteren_kollegen_junge
Adidas,Auch ältere Mitarbeiter werden dort eingestellt.,2,1.0,Older employees are also recruited there.,0,älteren_kollegen_junge
Hugo Boss,Es ist ein relativ junge Team und ich mit 49 fühle mich sehr Geert unter Kollegen. Einfach Super.,1,1.0,It is a relatively young team and I feel very geert among colleagues at 49. Simply super.,1,teams_zusammenhalt
Hugo Boss,"Es stellt sich eher die Frage wie der richtige Umgang mit den jungen Kollegen sein sollte. Auch mit Anfangs 30 kann man bereits viel Erfahrung mit bringen. Doch wird trotzdem nur wie ein ""Junior"" behandelt. Das alter hat vor der Erfahrung den Vorrang.",2,1.0,"The question is rather how the right way of dealing with the young colleagues should be. Even at the beginning of 30, you can already have a lot of experience. However, it is only treated like a ""Junior"". The old has priority over the experience.",0,älteren_kollegen_junge
Hugo Boss,"Nicht existent. Wass passiert bei Hugo Boss, wenn man 45 wird?",2,1.0,What happens to Hugo Boss when you turn 45?,0,älteren_kollegen_junge
Bosch,"Viele ältere Kollegen sind da, und es wird Rücksicht genommen.",2,1.0,"Many older colleagues are there, and it is taken into account.",1,älteren_kollegen_junge
Bosch,"in meiner Außenwahrnehmung gut... keine Ahnung, wie das ältere Kollegen bewerten",2,1.0,in my external perception well... no idea how the older colleague evaluates,0,älteren_kollegen_junge
Adidas,"keine Beurteilung möglich, da leider sehr junges Team",1,1.0,"no evaluation possible, because unfortunately very young team",0,teams_zusammenhalt
Mercedes-Benz,Altersdurchschnitt liegt bei 34. Hier und da fällt einem ein älterer Kollege mal auf.,2,0.8682001279938502,The average age is 34. Here and there is an older colleague.,1,älteren_kollegen_junge
Bosch,Das Alter spielt ebenfalls keine Rolle,2,1.0,Age also doesn't matter,0,älteren_kollegen_junge
Adidas,"ich meine gehört zu haben, dass ältere Kolleg*innen aus dem Unternehmen geekelt worden sind",2,1.0,I mean to have heard that older colleagues from the company have been disgusted,0,älteren_kollegen_junge
Bosch,"Jung und alt fühlen sich gleichwohl, es wird kein Unterschied gemacht.",2,1.0,"Young and old feel at home, no difference is made.",0,älteren_kollegen_junge
Bosch,Jeder unter 40 versucht den Laden zu verlassen. Da kümmert man sich mehr um die Leute die freiwillig bleiben und kurz vor der Rente stehen.,2,1.0,"Everyone under 40 tries to leave the shop, so you take more care of the people who stay voluntarily and are about to retire.",0,älteren_kollegen_junge
Adidas,"Shameful. No respect for highly experienced employees. Only young and formable counts- those are easy to influence and manipulate. Average age 28 - ??? Says everything. Personal interests and natural developments of people, i.e. grounding a family or supporting sick elderly parents cause big troubles. High rate of deseases caused by stress due to work ( high unreachable company expectations vs. high own expectation levels - the former high potentials back in 2008-) —> over average depression and burnout rate. Dark number - internally not to be discussed. Those who have to leave caused by this are the „don’t talk abouts“",2,1.0,"Shameful. No respect for highly experienced employees. Only young and formable numbers those are easy to influence and manage. Average age 28 -??? Says everything. Personal interests and natural developments of people, i.e. grounding a family or supporting sick elderly parents cause big troubles. High rate of destruction caused by stress due to work (high unreachable company expectations vs. high own expectations levels - the former high potentials back in 2008-) —> over average depression and burnout rate. Dark number - internally not to be discussed. Those who have to leave caused by this are the ‘don't talk abouts and burnout rate.",0,älteren_kollegen_junge
PVH,Nur mit ein paar Ausnahmen sind alles junge Mitarbeiter,2,1.0,Only with a few exceptions are all young employees,1,älteren_kollegen_junge
Mercedes-Benz,Die Arbeit ist für ältere Menschen kaum zu schaffen und Ausweichmöglichkeiten gibt es so gut wie keine.,2,1.0,Work is hard for older people and there are almost no alternative options.,0,älteren_kollegen_junge
Porsche,"Ältere Kollegen werden mit Respekt behandelt, aber Ihre Erfahrung wird weniger ""gebraucht!""",2,1.0,"Older colleagues are treated with respect, but your experience is less ""used!""",0,älteren_kollegen_junge
Adidas,"Habe viele ältere Kollegen, die sehr willkommen sind",2,1.0,Have many older colleagues who are very welcome,1,älteren_kollegen_junge
Bosch,Im Pausen Raum begegnet man nicht nur jungen Kollegen.,2,1.0,In the break room you not only meet young colleagues.,1,älteren_kollegen_junge
Mercedes-Benz,werden genauso geschätzt wie die jungen MA,2,1.0,are appreciated just as the young MA,1,älteren_kollegen_junge
Adidas,"Nur ein Wort......Katastrophe. Jeder Ältere muss Angst haben morgen der Nächste zu sein, der fliegt. Bei einem Altersdurchschnit um die 30 wundert das noch jemanden?????????",2,1.0,"Just one word......catastrophe. Every elder must be afraid to be the next to fly tomorrow. With an age cut at 30, anyone else is wondering??????????",0,älteren_kollegen_junge
Mercedes-Benz,"Wir sind vom Alter her recht bunt gemischt, doch wir wissen alle, wie man mit „Älteren“ umgehen muss. Wir reden alle auf Augenhöhe.",2,1.0,"We're all quite mixed up from age, but we all know how to deal with ""older ones."" We all talk at eye level.",1,älteren_kollegen_junge
Adidas,"Viele ältere Kollegen für die man mitarbeiten muss. ""Echt toll""",2,1.0,"Many older colleagues for whom you have to work. ""Really great""",1,älteren_kollegen_junge
Hugo Boss,"Es gibt kaum Ältere, höchstens in der Produktion. Die meisten Teams die ich kenne bauen hauptsächlich auf junge Leute von denen die meisten wieder gehen.",1,1.0,"There are hardly any older ones, at most in production. Most of the teams I know rely mainly on young people, most of whom go back.",1,teams_zusammenhalt
Hugo Boss,"Gerade ältere Mitarbeiter sind mit ihrer Erfahrung unglaublich wichtig für jedes Team. Daher werden diese behandelt, wie jeder andere Mitarbeitende auch. Es gibt keinerlei Benachteiligungen oder Vorurteile. Man profitiert als junger Kollege oder junge Kollegin extrem von diesem Fachwissen und sollte dies auch zu schätzen wissen.",2,1.0,"With their experience, especially older employees are incredibly important for each team. Therefore, they are treated like any other employee. There are no disadvantages or prejudices. As a young colleague or colleague, you benefit extremely from this expertise and should appreciate it.",1,älteren_kollegen_junge
